      5.42	 -nan(ind)	
      5.43	 -nan(ind)	
      5.44	 -nan(ind)	
      5.45	 -nan(ind)	
      5.46	 -nan(ind)	
      5.47	 -nan(ind)	
      5.48	 -nan(ind)	
      5.49	 -nan(ind)	
       5.5	 -nan(ind)	
      5.51	 -nan(ind)	
      5.52	 -nan(ind)	
      5.53	 -nan(ind)	
      5.54	 -nan(ind)	
      5.55	 -nan(ind)	
      5.56	 -nan(ind)	
      5.57	 -nan(ind)	
      5.58	 -nan(ind)	
      5.59	 -nan(ind)	
       5.6	 -nan(ind)	
      5.61	 -nan(ind)	
      5.62	 -nan(ind)	
      5.63	 -nan(ind)	
      5.64	 -nan(ind)	
      5.65	 -nan(ind)	
      5.66	 -nan(ind)	
      5.67	 -nan(ind)	
      5.68	 -nan(ind)	
      5.69	 -nan(ind)	
       5.7	 -nan(ind)	
      5.71	 -nan(ind)	
      5.72	 -nan(ind)	
      5.73	 -nan(ind)	
      5.74	 -nan(ind)	
      5.75	 -nan(ind)	
      5.76	 -nan(ind)	
      5.77	 -nan(ind)	
      5.78	 -nan(ind)	
      5.79	 -nan(ind)	
       5.8	 -nan(ind)	
      5.81	 -nan(ind)	
      5.82	 -nan(ind)	
      5.83	 -nan(ind)	
      5.84	 -nan(ind)	
      5.85	 -nan(ind)	
      5.86	 -nan(ind)	
      5.87	 -nan(ind)	
      5.88	 -nan(ind)	
      5.89	 -nan(ind)	
       5.9	 -nan(ind)	
      5.91	 -nan(ind)	
      5.92	 -nan(ind)	
      5.93	 -nan(ind)	
      5.94	 -nan(ind)	
      5.95	 -nan(ind)	
      5.96	 -nan(ind)	
      5.97	 -nan(ind)	
      5.98	 -nan(ind)	
      5.99	 -nan(ind)	
         6	 -nan(ind)	
      6.01	 -nan(ind)	
      6.02	 -nan(ind)	
      6.03	 -nan(ind)	
      6.04	 -nan(ind)	
      6.05	 -nan(ind)	
      6.06	 -nan(ind)	
      6.07	 -nan(ind)	
      6.08	 -nan(ind)	
      6.09	 -nan(ind)	
       6.1	 -nan(ind)	
      6.11	 -nan(ind)	
      6.12	 -nan(ind)	
      6.13	 -nan(ind)	
      6.14	 -nan(ind)	
      6.15	 -nan(ind)	
      6.16	 -nan(ind)	
      6.17	 -nan(ind)	
      6.18	 -nan(ind)	
      6.19	 -nan(ind)	
       6.2	 -nan(ind)	
      6.21	 -nan(ind)	
      6.22	 -nan(ind)	
      6.23	 -nan(ind)	
      6.24	 -nan(ind)	
      6.25	 -nan(ind)	
      6.26	 -nan(ind)	
      6.27	 -nan(ind)	
      6.28	 -nan(ind)	
      6.29	 -nan(ind)	
       6.3	 -nan(ind)	
      6.31	 -nan(ind)	
      6.32	 -nan(ind)	
      6.33	 -nan(ind)	
      6.34	 -nan(ind)	
      6.35	 -nan(ind)	
      6.36	 -nan(ind)	
      6.37	 -nan(ind)	
      6.38	 -nan(ind)	
      6.39	 -nan(ind)	
       6.4	 -nan(ind)	
      6.41	 -nan(ind)	
      6.42	 -nan(ind)	
      6.43	 -nan(ind)	
      6.44	 -nan(ind)	
      6.45	 -nan(ind)	
      6.46	 -nan(ind)	
      6.47	 -nan(ind)	
      6.48	 -nan(ind)	
      6.49	 -nan(ind)	
       6.5	 -nan(ind)	
      6.51	 -nan(ind)	
      6.52	 -nan(ind)	
      6.53	 -nan(ind)	
      6.54	 -nan(ind)	
      6.55	 -nan(ind)	
      6.56	 -nan(ind)	
      6.57	 -nan(ind)	
      6.58	 -nan(ind)	
      6.59	 -nan(ind)	
       6.6	 -nan(ind)	
      6.61	 -nan(ind)	
      6.62	 -nan(ind)	
      6.63	 -nan(ind)	
      6.64	 -nan(ind)	
      6.65	 -nan(ind)	
      6.66	 -nan(ind)	
      6.67	 -nan(ind)	
      6.68	 -nan(ind)	
      6.69	 -nan(ind)	
       6.7	 -nan(ind)	
      6.71	 -nan(ind)	
      6.72	 -nan(ind)	
      6.73	 -nan(ind)	
      6.74	 -nan(ind)	
      6.75	 -nan(ind)	
      6.76	 -nan(ind)	
      6.77	 -nan(ind)	
      6.78	 -nan(ind)	
      6.79	 -nan(ind)	
       6.8	 -nan(ind)	
      6.81	 -nan(ind)	
      6.82	 -nan(ind)	
      6.83	 -nan(ind)	
      6.84	 -nan(ind)	
      6.85	 -nan(ind)	
      6.86	 -nan(ind)	
      6.87	 -nan(ind)	
      6.88	 -nan(ind)	
      6.89	 -nan(ind)	
       6.9	 -nan(ind)	
      6.91	 -nan(ind)	
      6.92	 -nan(ind)	
      6.93	 -nan(ind)	
      6.94	 -nan(ind)	
      6.95	 -nan(ind)	
      6.96	 -nan(ind)	
      6.97	 -nan(ind)	
      6.98	 -nan(ind)	
      6.99	 -nan(ind)	
         7	 -nan(ind)	
      7.01	 -nan(ind)	
      7.02	 -nan(ind)	
      7.03	 -nan(ind)	
      7.04	 -nan(ind)	
      7.05	 -nan(ind)	
      7.06	 -nan(ind)	
      7.07	 -nan(ind)	
      7.08	 -nan(ind)	
      7.09	 -nan(ind)	
       7.1	 -nan(ind)	
      7.11	 -nan(ind)	
      7.12	 -nan(ind)	
      7.13	 -nan(ind)	
      7.14	 -nan(ind)	
      7.15	 -nan(ind)	
      7.16	 -nan(ind)	
      7.17	 -nan(ind)	
      7.18	 -nan(ind)	
      7.19	 -nan(ind)	
       7.2	 -nan(ind)	
      7.21	 -nan(ind)	
      7.22	 -nan(ind)	
      7.23	 -nan(ind)	
      7.24	 -nan(ind)	
      7.25	 -nan(ind)	
      7.26	 -nan(ind)	
      7.27	 -nan(ind)	
      7.28	 -nan(ind)	
      7.29	 -nan(ind)	
       7.3	 -nan(ind)	
      7.31	 -nan(ind)	
      7.32	 -nan(ind)	
      7.33	 -nan(ind)	
      7.34	 -nan(ind)	
      7.35	 -nan(ind)	
      7.36	 -nan(ind)	
      7.37	 -nan(ind)	
      7.38	 -nan(ind)	
      7.39	 -nan(ind)	
       7.4	 -nan(ind)	
      7.41	 -nan(ind)	
      7.42	 -nan(ind)	
      7.43	 -nan(ind)	
      7.44	 -nan(ind)	
      7.45	 -nan(ind)	
      7.46	 -nan(ind)	
      7.47	 -nan(ind)	
      7.48	 -nan(ind)	
      7.49	 -nan(ind)	
       7.5	 -nan(ind)	
      7.51	 -nan(ind)	
      7.52	 -nan(ind)	
      7.53	 -nan(ind)	
      7.54	 -nan(ind)	
      7.55	 -nan(ind)	
      7.56	 -nan(ind)	
      7.57	 -nan(ind)	
      7.58	 -nan(ind)	
      7.59	 -nan(ind)	
       7.6	 -nan(ind)	
      7.61	 -nan(ind)	
      7.62	 -nan(ind)	
      7.63	 -nan(ind)	
      7.64	 -nan(ind)	
      7.65	 -nan(ind)	
      7.66	 -nan(ind)	
      7.67	 -nan(ind)	
      7.68	 -nan(ind)	
      7.69	 -nan(ind)	
       7.7	 -nan(ind)	
      7.71	 -nan(ind)	
      7.72	 -nan(ind)	
      7.73	 -nan(ind)	
      7.74	 -nan(ind)	
      7.75	 -nan(ind)	
      7.76	 -nan(ind)	
      7.77	 -nan(ind)	
      7.78	 -nan(ind)	
      7.79	 -nan(ind)	
       7.8	 -nan(ind)	
      7.81	 -nan(ind)	
      7.82	 -nan(ind)	
      7.83	 -nan(ind)	
      7.84	 -nan(ind)	
      7.85	 -nan(ind)	
      7.86	 -nan(ind)	
      7.87	 -nan(ind)	
      7.88	 -nan(ind)	
      7.89	 -nan(ind)	
       7.9	 -nan(ind)	
      7.91	 -nan(ind)	
      7.92	 -nan(ind)	
      7.93	 -nan(ind)	
      7.94	 -nan(ind)	
      7.95	 -nan(ind)	
      7.96	 -nan(ind)	
      7.97	 -nan(ind)	
      7.98	 -nan(ind)	
      7.99	 -nan(ind)	
         8	 -nan(ind)	
      8.01	 -nan(ind)	
      8.02	 -nan(ind)	
      8.03	 -nan(ind)	
      8.04	 -nan(ind)	
      8.05	 -nan(ind)	
      8.06	 -nan(ind)	
      8.07	 -nan(ind)	
      8.08	 -nan(ind)	
      8.09	 -nan(ind)	
       8.1	 -nan(ind)	
      8.11	 -nan(ind)	
      8.12	 -nan(ind)	
      8.13	 -nan(ind)	
      8.14	 -nan(ind)	
      8.15	 -nan(ind)	
      8.16	 -nan(ind)	
      8.17	 -nan(ind)	
      8.18	 -nan(ind)	
      8.19	 -nan(ind)	
       8.2	 -nan(ind)	
      8.21	 -nan(ind)	
      8.22	 -nan(ind)	
      8.23	 -nan(ind)	
      8.24	 -nan(ind)	
      8.25	 -nan(ind)	
      8.26	 -nan(ind)	
      8.27	 -nan(ind)	
      8.28	 -nan(ind)	
      8.29	 -nan(ind)	
       8.3	 -nan(ind)	
      8.31	 -nan(ind)	
      8.32	 -nan(ind)	
      8.33	 -nan(ind)	
      8.34	 -nan(ind)	
      8.35	 -nan(ind)	
      8.36	 -nan(ind)	
      8.37	 -nan(ind)	
      8.38	 -nan(ind)	
      8.39	 -nan(ind)	
       8.4	 -nan(ind)	
      8.41	 -nan(ind)	
      8.42	 -nan(ind)	
      8.43	 -nan(ind)	
      8.44	 -nan(ind)	
      8.45	 -nan(ind)	
      8.46	 -nan(ind)	
      8.47	 -nan(ind)	
      8.48	 -nan(ind)	
      8.49	 -nan(ind)	
       8.5	 -nan(ind)	
      8.51	 -nan(ind)	
      8.52	 -nan(ind)	
      8.53	 -nan(ind)	
      8.54	 -nan(ind)	
      8.55	 -nan(ind)	
      8.56	 -nan(ind)	
      8.57	 -nan(ind)	
      8.58	 -nan(ind)	
      8.59	 -nan(ind)	
       8.6	 -nan(ind)	
      8.61	 -nan(ind)	
      8.62	 -nan(ind)	
      8.63	 -nan(ind)	
      8.64	 -nan(ind)	
      8.65	 -nan(ind)	
      8.66	 -nan(ind)	
      8.67	 -nan(ind)	
      8.68	 -nan(ind)	
      8.69	 -nan(ind)	
       8.7	 -nan(ind)	
      8.71	 -nan(ind)	
      8.72	 -nan(ind)	
      8.73	 -nan(ind)	
      8.74	 -nan(ind)	
      8.75	 -nan(ind)	
      8.76	 -nan(ind)	
      8.77	 -nan(ind)	
      8.78	 -nan(ind)	
      8.79	 -nan(ind)	
       8.8	 -nan(ind)	
      8.81	 -nan(ind)	
      8.82	 -nan(ind)	
      8.83	 -nan(ind)	
      8.84	 -nan(ind)	
      8.85	 -nan(ind)	
      8.86	 -nan(ind)	
      8.87	 -nan(ind)	
      8.88	 -nan(ind)	
      8.89	 -nan(ind)	
       8.9	 -nan(ind)	
      8.91	 -nan(ind)	
      8.92	 -nan(ind)	
      8.93	 -nan(ind)	
      8.94	 -nan(ind)	
      8.95	 -nan(ind)	
      8.96	 -nan(ind)	
      8.97	 -nan(ind)	
      8.98	 -nan(ind)	
      8.99	 -nan(ind)	
         9	 -nan(ind)	
      9.01	 -nan(ind)	
      9.02	 -nan(ind)	
      9.03	 -nan(ind)	
      9.04	 -nan(ind)	
      9.05	 -nan(ind)	
      9.06	 -nan(ind)	
      9.07	 -nan(ind)	
      9.08	 -nan(ind)	
      9.09	 -nan(ind)	
       9.1	 -nan(ind)	
      9.11	 -nan(ind)	
      9.12	 -nan(ind)	
      9.13	 -nan(ind)	
      9.14	 -nan(ind)	
      9.15	 -nan(ind)	
      9.16	 -nan(ind)	
      9.17	 -nan(ind)	
      9.18	 -nan(ind)	
      9.19	 -nan(ind)	
       9.2	 -nan(ind)	
      9.21	 -nan(ind)	
      9.22	 -nan(ind)	
      9.23	 -nan(ind)	
      9.24	 -nan(ind)	
      9.25	 -nan(ind)	
      9.26	 -nan(ind)	
      9.27	 -nan(ind)	
      9.28	 -nan(ind)	
      9.29	 -nan(ind)	
       9.3	 -nan(ind)	
      9.31	 -nan(ind)	
      9.32	 -nan(ind)	
      9.33	 -nan(ind)	
      9.34	 -nan(ind)	
      9.35	 -nan(ind)	
      9.36	 -nan(ind)	
      9.37	 -nan(ind)	
      9.38	 -nan(ind)	
      9.39	 -nan(ind)	
       9.4	 -nan(ind)	
      9.41	 -nan(ind)	
      9.42	 -nan(ind)	
      9.43	 -nan(ind)	
      9.44	 -nan(ind)	
      9.45	 -nan(ind)	
      9.46	 -nan(ind)	
      9.47	 -nan(ind)	
      9.48	 -nan(ind)	
      9.49	 -nan(ind)	
       9.5	 -nan(ind)	
      9.51	 -nan(ind)	
      9.52	 -nan(ind)	
      9.53	 -nan(ind)	
      9.54	 -nan(ind)	
      9.55	 -nan(ind)	
      9.56	 -nan(ind)	
      9.57	 -nan(ind)	
      9.58	 -nan(ind)	
      9.59	 -nan(ind)	
       9.6	 -nan(ind)	
      9.61	 -nan(ind)	
      9.62	 -nan(ind)	
      9.63	 -nan(ind)	
      9.64	 -nan(ind)	
      9.65	 -nan(ind)	
      9.66	 -nan(ind)	
      9.67	 -nan(ind)	
      9.68	 -nan(ind)	
      9.69	 -nan(ind)	
       9.7	 -nan(ind)	
      9.71	 -nan(ind)	
      9.72	 -nan(ind)	
      9.73	 -nan(ind)	
      9.74	 -nan(ind)	
      9.75	 -nan(ind)	
      9.76	 -nan(ind)	
      9.77	 -nan(ind)	
      9.78	 -nan(ind)	
      9.79	 -nan(ind)	
       9.8	 -nan(ind)	
      9.81	 -nan(ind)	
      9.82	 -nan(ind)	
      9.83	 -nan(ind)	
      9.84	 -nan(ind)	
      9.85	 -nan(ind)	
      9.86	 -nan(ind)	
      9.87	 -nan(ind)	
      9.88	 -nan(ind)	
      9.89	 -nan(ind)	
       9.9	 -nan(ind)	
      9.91	 -nan(ind)	
      9.92	 -nan(ind)	
      9.93	 -nan(ind)	
      9.94	 -nan(ind)	
      9.95	 -nan(ind)	
      9.96	 -nan(ind)	
      9.97	 -nan(ind)	
      9.98	 -nan(ind)	
      9.99	 -nan(ind)	
        10	 -nan(ind)	
